ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Ano,Mes,Dia,Dia_da_Semana,Trimestre,Ano_Mes,Valor_Total
TXN004157,2023-06-07,3621,Jogo De Panelas,Casa e Cozinha,436.84,5,2023,6,7,Wednesday,2,2023-06,2184.20
TXN004158,2023-03-02,8179,Boné,Roupas,428.55,4,2023,3,2,Thursday,1,2023-03,1714.20
TXN004159,2023-05-16,5012,Mouse,Eletrônicos,1917.38,3,2023,5,16,Tuesday,2,2023-05,5752.14
TXN004160,2024-04-05,4853,Toalha,Casa e Cozinha,456.94,5,2024,4,5,Friday,2,2024-04,2284.70
TXN004161,2024-02-13,5061,História,Livros,84.45,3,2024,2,13,Tuesday,1,2024-02,253.35
TXN004162,2023-04-13,3287,Aventura,Livros,26.48,1,2023,4,13,Thursday,2,2023-04,26.48
TXN004163,2023-01-08,6574,Cafeteira,Casa e Cozinha,443.61,4,2023,1,8,Sunday,1,2023-01,1774.44
TXN004164,2024-06-27,3677,Ficção Científica,Livros,66.30,4,2024,6,27,Thursday,2,2024-06,265.20
TXN004165,2024-01-27,9423,História,Livros,96.96,2,2024,1,27,Saturday,1,2024-01,193.92
TXN004166,2023-09-20,7932,Romance,Livros,67.48,5,2023,9,20,Wednesday,3,2023-09,337.40
TXN004167,2024-09-18,5861,Ficção Científica,Livros,47.44,2,2024,9,18,Wednesday,3,2024-09,94.88
TXN004168,2023-07-26,6147,Abajur,Casa e Cozinha,85.02,2,2023,7,26,Wednesday,3,2023-07,170.04
TXN004169,2023-11-22,4111,Fone De Ouvido,Eletrônicos,664.09,2,2023,11,22,Wednesday,4,2023-11,1328.18
TXN004170,2024-02-23,2489,Smartwatch,Eletrônicos,238.46,3,2024,2,23,Friday,1,2024-02,715.38
TXN004171,2023-06-07,8668,Mochila,Esportes,126.72,1,2023,6,7,Wednesday,2,2023-06,126.72
TXN004172,2024-12-11,4770,Tablet,Eletrônicos,1975.31,5,2024,12,11,Wednesday,4,2024-12,9876.55
TXN004173,2023-10-12,6881,Meias,Roupas,233.17,1,2023,10,12,Thursday,4,2023-10,233.17
TXN004174,2024-08-20,2528,Teclado,Eletrônicos,1087.15,5,2024,8,20,Tuesday,3,2024-08,5435.75
TXN004175,2024-05-13,7216,História,Livros,132.94,5,2024,5,13,Monday,2,2024-05,664.70
TXN004176,2023-10-03,8428,Tênis,Roupas,497.87,3,2023,10,3,Tuesday,4,2023-10,1493.61
TXN004177,2024-06-23,2679,História,Livros,93.67,4,2024,6,23,Sunday,2,2024-06,374.68
TXN004178,2023-07-29,4899,Cafeteira,Casa e Cozinha,651.85,5,2023,7,29,Saturday,3,2023-07,3259.25
TXN004179,2023-01-15,8179,Aventura,Livros,59.14,2,2023,1,15,Sunday,1,2023-01,118.28
TXN004180,2024-08-09,4258,Caixa De Som,Eletrônicos,646.20,5,2024,8,9,Friday,3,2024-08,3231.00
TXN004181,2023-02-16,4598,Liquidificador,Casa e Cozinha,328.14,5,2023,2,16,Thursday,1,2023-02,1640.70
TXN004182,2023-09-14,6947,Camiseta,Roupas,342.80,1,2023,9,14,Thursday,3,2023-09,342.80
TXN004183,2023-12-29,4910,Tapete De Yoga,Esportes,417.26,3,2023,12,29,Friday,4,2023-12,1251.78
TXN004184,2024-09-17,2424,Cama,Casa e Cozinha,259.04,2,2024,9,17,Tuesday,3,2024-09,518.08
TXN004185,2023-02-11,2827,Teclado,Eletrônicos,309.76,4,2023,2,11,Saturday,1,2023-02,1239.04
TXN004186,2023-10-20,5351,Cafeteira,Casa e Cozinha,509.59,3,2023,10,20,Friday,4,2023-10,1528.77
TXN004187,2023-04-27,6107,Mouse,Eletrônicos,300.24,5,2023,4,27,Thursday,2,2023-04,1501.20
TXN004188,2023-06-12,3621,Carregador,Eletrônicos,1178.06,3,2023,6,12,Monday,2,2023-06,3534.18
TXN004189,2024-10-18,9565,Toalha,Casa e Cozinha,557.80,4,2024,10,18,Friday,4,2024-10,2231.20
TXN004190,2023-06-12,9317,Jaqueta,Roupas,356.29,4,2023,6,12,Monday,2,2023-06,1425.16
TXN004191,2023-02-01,4510,Mochila,Esportes,458.25,3,2023,2,1,Wednesday,1,2023-02,1374.75
TXN004192,2023-06-19,8454,Cafeteira,Casa e Cozinha,404.54,5,2023,6,19,Monday,2,2023-06,2022.70
TXN004193,2023-08-03,5741,Cama,Casa e Cozinha,404.97,4,2023,8,3,Thursday,3,2023-08,1619.88
TXN004194,2024-02-17,7543,Halter,Esportes,444.89,1,2024,2,17,Saturday,1,2024-02,444.89
TXN004195,2024-01-16,2139,Luva De Boxe,Esportes,381.02,5,2024,1,16,Tuesday,1,2024-01,1905.10
TXN004196,2023-06-03,8787,Boné,Roupas,109.59,3,2023,6,3,Saturday,2,2023-06,328.77
TXN004197,2024-07-30,7537,Liquidificador,Casa e Cozinha,30.29,2,2024,7,30,Tuesday,3,2024-07,60.58
TXN004198,2023-08-30,8573,Talheres,Casa e Cozinha,234.79,4,2023,8,30,Wednesday,3,2023-08,939.16
TXN004199,2023-05-02,3697,Bola De Futebol,Esportes,279.74,2,2023,5,2,Tuesday,2,2023-05,559.48
TXN004200,2023-08-22,5861,Bola De Futebol,Esportes,379.84,4,2023,8,22,Tuesday,3,2023-08,1519.36
TXN004201,2023-11-20,6038,Tênis De Corrida,Esportes,513.73,5,2023,11,20,Monday,4,2023-11,2568.65
TXN004202,2023-10-15,8973,Cortina,Casa e Cozinha,165.03,1,2023,10,15,Sunday,4,2023-10,165.03
TXN004203,2024-10-04,4502,Cafeteira,Casa e Cozinha,109.18,2,2024,10,4,Friday,4,2024-10,218.36
TXN004204,2024-08-30,5272,Smartphone,Eletrônicos,1928.79,2,2024,8,30,Friday,3,2024-08,3857.58
TXN004205,2024-04-18,1651,Caixa De Som,Eletrônicos,260.69,3,2024,4,18,Thursday,2,2024-04,782.07
TXN004206,2024-05-20,4527,Corda De Pular,Esportes,300.13,5,2024,5,20,Monday,2,2024-05,1500.65
TXN004207,2024-12-30,1887,Boné,Roupas,301.07,2,2024,12,30,Monday,4,2024-12,602.14
TXN004208,2024-06-01,6310,Tênis De Corrida,Esportes,336.29,5,2024,6,1,Saturday,2,2024-06,1681.45
TXN004209,2023-01-24,2084,Teclado,Eletrônicos,217.76,2,2023,1,24,Tuesday,1,2023-01,435.52
TXN004210,2023-09-01,2790,Carregador,Eletrônicos,161.20,5,2023,9,1,Friday,3,2023-09,806.00
TXN004211,2023-01-29,4770,Fone De Ouvido,Eletrônicos,255.69,5,2023,1,29,Sunday,1,2023-01,1278.45
TXN004212,2024-10-24,8491,Mochila,Esportes,361.71,1,2024,10,24,Thursday,4,2024-10,361.71
TXN004213,2024-06-07,8573,Teclado,Eletrônicos,1111.47,1,2024,6,7,Friday,2,2024-06,1111.47
TXN004214,2024-02-16,8651,Bola De Futebol,Esportes,159.40,1,2024,2,16,Friday,1,2024-02,159.40
TXN004215,2024-04-10,3677,Casaco,Roupas,326.13,5,2024,4,10,Wednesday,2,2024-04,1630.65
TXN004216,2024-07-22,1916,Cama,Casa e Cozinha,657.85,5,2024,7,22,Monday,3,2024-07,3289.25
TXN004217,2024-11-09,3724,Aventura,Livros,20.61,2,2024,11,9,Saturday,4,2024-11,41.22
TXN004218,2024-12-31,8177,Mouse,Eletrônicos,1021.35,4,2024,12,31,Tuesday,4,2024-12,4085.40
TXN004220,2023-12-13,4899,Liquidificador,Casa e Cozinha,209.33,4,2023,12,13,Wednesday,4,2023-12,837.32
TXN004221,2023-08-30,2307,Vestido,Roupas,167.73,3,2023,8,30,Wednesday,3,2023-08,503.19
TXN004222,2023-12-15,8359,Aventura,Livros,97.84,1,2023,12,15,Friday,4,2023-12,97.84
TXN004223,2024-01-02,9751,Teclado,Eletrônicos,1800.97,2,2024,1,2,Tuesday,1,2024-01,3601.94
TXN004224,2024-06-12,4923,Data Science,Livros,124.34,3,2024,6,12,Wednesday,2,2024-06,373.02
TXN004225,2024-06-05,5915,Calça Jeans,Roupas,299.90,3,2024,6,5,Wednesday,2,2024-06,899.70
TXN004226,2023-03-07,4295,Liquidificador,Casa e Cozinha,586.88,1,2023,3,7,Tuesday,1,2023-03,586.88
TXN004227,2023-06-06,2827,Ficção Científica,Livros,64.25,5,2023,6,6,Tuesday,2,2023-06,321.25
TXN004228,2024-03-30,3664,Biografia,Livros,101.53,5,2024,3,30,Saturday,1,2024-03,507.65
TXN004229,2024-09-08,1711,Teclado,Eletrônicos,959.05,4,2024,9,8,Sunday,3,2024-09,3836.20
TXN004230,2024-09-24,7570,Bola De Futebol,Esportes,134.21,2,2024,9,24,Tuesday,3,2024-09,268.42
TXN004231,2023-08-26,7932,História,Livros,109.73,3,2023,8,26,Saturday,3,2023-08,329.19
TXN004232,2023-09-27,3296,Toalha,Casa e Cozinha,449.61,2,2023,9,27,Wednesday,3,2023-09,899.22
TXN004233,2024-03-09,1828,Ficção Científica,Livros,63.41,2,2024,3,9,Saturday,1,2024-03,126.82
TXN004234,2023-05-18,8397,Cama,Casa e Cozinha,729.96,5,2023,5,18,Thursday,2,2023-05,3649.80
TXN004235,2024-11-08,7304,Caixa De Som,Eletrônicos,90.82,4,2024,11,8,Friday,4,2024-11,363.28
TXN004236,2024-01-10,7209,Jaqueta,Roupas,171.57,2,2024,1,10,Wednesday,1,2024-01,343.14
TXN004237,2023-04-17,7615,Cama,Casa e Cozinha,54.94,2,2023,4,17,Monday,2,2023-04,109.88
TXN004238,2024-08-01,6925,História,Livros,118.48,3,2024,8,1,Thursday,3,2024-08,355.44
TXN004239,2024-10-19,9179,Vestido,Roupas,357.01,1,2024,10,19,Saturday,4,2024-10,357.01
TXN004240,2024-01-20,7669,Caixa De Som,Eletrônicos,696.14,3,2024,1,20,Saturday,1,2024-01,2088.42
TXN004241,2024-07-04,2743,Mochila,Esportes,413.51,1,2024,7,4,Thursday,3,2024-07,413.51
TXN004242,2024-04-22,7304,Data Science,Livros,68.45,4,2024,4,22,Monday,2,2024-04,273.80
TXN004243,2024-12-27,3646,Talheres,Casa e Cozinha,607.44,3,2024,12,27,Friday,4,2024-12,1822.32
TXN004244,2024-10-09,8179,Data Science,Livros,76.31,4,2024,10,9,Wednesday,4,2024-10,305.24
TXN004245,2023-10-02,3664,Jogo De Panelas,Casa e Cozinha,335.70,3,2023,10,2,Monday,4,2023-10,1007.10
TXN004246,2023-01-14,4483,Calça Jeans,Roupas,468.67,1,2023,1,14,Saturday,1,2023-01,468.67
TXN004247,2024-02-19,5002,Luva De Boxe,Esportes,169.26,3,2024,2,19,Monday,1,2024-02,507.78
TXN004248,2023-04-12,2827,Data Science,Livros,31.26,4,2023,4,12,Wednesday,2,2023-04,125.04
TXN004249,2024-12-16,4527,Corda De Pular,Esportes,361.11,2,2024,12,16,Monday,4,2024-12,722.22
TXN004250,2024-12-11,8811,Toalha,Casa e Cozinha,775.76,2,2024,12,11,Wednesday,4,2024-12,1551.52
TXN004251,2024-08-28,3803,Mochila,Esportes,242.26,2,2024,8,28,Wednesday,3,2024-08,484.52
TXN004252,2023-07-26,4811,Boné,Roupas,49.78,3,2023,7,26,Wednesday,3,2023-07,149.34
TXN004253,2023-01-31,9900,Mochila,Esportes,220.10,2,2023,1,31,Tuesday,1,2023-01,440.20
TXN004254,2023-04-30,9288,Boné,Roupas,262.85,4,2023,4,30,Sunday,2,2023-04,1051.40
TXN004255,2023-05-07,2588,Abajur,Casa e Cozinha,137.92,1,2023,5,7,Sunday,2,2023-05,137.92
TXN004256,2023-01-02,4598,Biografia,Livros,103.84,3,2023,1,2,Monday,1,2023-01,311.52
TXN004257,2023-06-28,1434,Jaqueta,Roupas,498.92,2,2023,6,28,Wednesday,2,2023-06,997.84
TXN004258,2023-10-03,2188,Fone De Ouvido,Eletrônicos,930.89,2,2023,10,3,Tuesday,4,2023-10,1861.78
TXN004259,2024-03-24,8260,Halter,Esportes,228.97,4,2024,3,24,Sunday,1,2024-03,915.88
TXN004260,2024-01-02,2424,Teclado,Eletrônicos,831.37,5,2024,1,2,Tuesday,1,2024-01,4156.85
TXN004261,2023-03-15,2049,Meias,Roupas,75.27,4,2023,3,15,Wednesday,1,2023-03,301.08
TXN004262,2023-05-04,4923,Ficção Científica,Livros,134.24,2,2023,5,4,Thursday,2,2023-05,268.48
TXN004263,2023-09-09,2160,Teclado,Eletrônicos,858.91,4,2023,9,9,Saturday,3,2023-09,3435.64
TXN004264,2024-01-05,4872,Autoajuda,Livros,67.28,4,2024,1,5,Friday,1,2024-01,269.12
TXN004265,2023-02-23,8428,Mochila,Esportes,404.32,2,2023,2,23,Thursday,1,2023-02,808.64
TXN004266,2024-01-24,1188,Caixa De Som,Eletrônicos,911.97,4,2024,1,24,Wednesday,1,2024-01,3647.88
TXN004267,2024-09-19,4608,Autoajuda,Livros,102.51,4,2024,9,19,Thursday,3,2024-09,410.04
TXN004268,2024-12-02,7658,Toalha,Casa e Cozinha,58.54,3,2024,12,2,Monday,4,2024-12,175.62
TXN004269,2024-09-14,1106,Tablet,Eletrônicos,1636.76,5,2024,9,14,Saturday,3,2024-09,8183.80
TXN004271,2023-10-05,9727,Biografia,Livros,102.58,2,2023,10,5,Thursday,4,2023-10,205.16
TXN004272,2024-06-30,3144,Camiseta,Roupas,478.19,2,2024,6,30,Sunday,2,2024-06,956.38
TXN004273,2023-08-28,7224,História,Livros,35.44,1,2023,8,28,Monday,3,2023-08,35.44
TXN004274,2024-01-18,6138,Programação Em Python,Livros,79.45,1,2024,1,18,Thursday,1,2024-01,79.45
TXN004275,2023-04-28,1009,Tênis De Corrida,Esportes,371.04,4,2023,4,28,Friday,2,2023-04,1484.16
TXN004276,2024-08-26,9479,Calça Jeans,Roupas,299.23,1,2024,8,26,Monday,3,2024-08,299.23
TXN004277,2023-10-24,9935,Garrafa Térmica,Esportes,255.84,4,2023,10,24,Tuesday,4,2023-10,1023.36
TXN004278,2024-05-22,4872,Jogo De Panelas,Casa e Cozinha,277.09,1,2024,5,22,Wednesday,2,2024-05,277.09
TXN004279,2024-12-16,6147,Ficção Científica,Livros,32.12,5,2024,12,16,Monday,4,2024-12,160.60
TXN004280,2024-05-06,3927,Smartwatch,Eletrônicos,813.90,1,2024,5,6,Monday,2,2024-05,813.90
TXN004281,2023-11-29,2139,Smartwatch,Eletrônicos,367.19,4,2023,11,29,Wednesday,4,2023-11,1468.76
TXN004282,2024-07-01,4006,Calça Jeans,Roupas,372.50,1,2024,7,1,Monday,3,2024-07,372.50
TXN004283,2024-05-12,8508,Teclado,Eletrônicos,457.22,5,2024,5,12,Sunday,2,2024-05,2286.10
TXN004284,2024-11-18,4116,Garrafa Térmica,Esportes,58.68,2,2024,11,18,Monday,4,2024-11,117.36
TXN004285,2023-12-05,1035,Mouse,Eletrônicos,1127.11,1,2023,12,5,Tuesday,4,2023-12,1127.11
TXN004286,2023-05-27,9856,Halter,Esportes,367.26,1,2023,5,27,Saturday,2,2023-05,367.26
TXN004287,2024-01-17,6310,Vestido,Roupas,438.52,1,2024,1,17,Wednesday,1,2024-01,438.52
TXN004288,2023-02-24,6930,Camiseta,Roupas,296.95,5,2023,2,24,Friday,1,2023-02,1484.75
TXN004289,2024-03-18,4608,Ficção Científica,Livros,61.64,2,2024,3,18,Monday,1,2024-03,123.28
TXN004290,2023-06-22,9727,Fone De Ouvido,Eletrônicos,1615.87,2,2023,6,22,Thursday,2,2023-06,3231.74
TXN004291,2023-01-28,4139,Cafeteira,Casa e Cozinha,436.82,3,2023,1,28,Saturday,1,2023-01,1310.46
TXN004292,2023-03-19,9837,Autoajuda,Livros,25.70,4,2023,3,19,Sunday,1,2023-03,102.80
TXN004293,2024-03-10,5889,Jaqueta,Roupas,291.61,2,2024,3,10,Sunday,1,2024-03,583.22
TXN004294,2023-10-12,7873,Caixa De Som,Eletrônicos,1820.64,5,2023,10,12,Thursday,4,2023-10,9103.20
TXN004295,2023-05-14,6930,Camiseta,Roupas,210.23,2,2023,5,14,Sunday,2,2023-05,420.46
TXN004296,2024-11-01,4811,Smartphone,Eletrônicos,627.84,1,2024,11,1,Friday,4,2024-11,627.84
TXN004297,2023-08-01,9837,Corda De Pular,Esportes,107.49,5,2023,8,1,Tuesday,3,2023-08,537.45
TXN004298,2023-04-14,9085,Jaqueta,Roupas,92.69,5,2023,4,14,Friday,2,2023-04,463.45
TXN004299,2024-01-23,7065,Jaqueta,Roupas,227.73,5,2024,1,23,Tuesday,1,2024-01,1138.65
TXN004300,2023-09-18,4608,Toalha,Casa e Cozinha,480.59,2,2023,9,18,Monday,3,2023-09,961.18
TXN004301,2023-11-08,4593,Mochila,Esportes,71.35,3,2023,11,8,Wednesday,4,2023-11,214.05
TXN004302,2024-09-16,8886,Liquidificador,Casa e Cozinha,752.26,5,2024,9,16,Monday,3,2024-09,3761.30
TXN004303,2024-06-08,1241,Cama,Casa e Cozinha,606.56,1,2024,6,8,Saturday,2,2024-06,606.56
TXN004304,2024-08-20,5562,Boné,Roupas,301.58,4,2024,8,20,Tuesday,3,2024-08,1206.32
TXN004305,2024-10-02,3927,História,Livros,126.84,4,2024,10,2,Wednesday,4,2024-10,507.36
TXN004306,2023-08-26,5562,Jogo De Panelas,Casa e Cozinha,73.35,2,2023,8,26,Saturday,3,2023-08,146.70
TXN004307,2024-01-28,4139,História,Livros,79.37,1,2024,1,28,Sunday,1,2024-01,79.37
TXN004308,2023-10-01,8811,Talheres,Casa e Cozinha,507.77,2,2023,10,1,Sunday,4,2023-10,1015.54
TXN004309,2024-10-16,2964,Mouse,Eletrônicos,1665.87,1,2024,10,16,Wednesday,4,2024-10,1665.87
TXN004310,2023-09-30,4566,Programação Em Python,Livros,120.77,5,2023,9,30,Saturday,3,2023-09,603.85
TXN004311,2024-12-15,8749,Meias,Roupas,152.99,3,2024,12,15,Sunday,4,2024-12,458.97
TXN004312,2024-02-08,4872,Programação Em Python,Livros,142.02,5,2024,2,8,Thursday,1,2024-02,710.10
TXN004313,2024-08-17,9786,Tênis,Roupas,79.69,2,2024,8,17,Saturday,3,2024-08,159.38
TXN004314,2023-10-24,3621,Cafeteira,Casa e Cozinha,701.36,2,2023,10,24,Tuesday,4,2023-10,1402.72
TXN004315,2023-11-01,4814,Aventura,Livros,146.08,4,2023,11,1,Wednesday,4,2023-11,584.32
TXN004316,2024-10-22,5092,Vestido,Roupas,105.03,2,2024,10,22,Tuesday,4,2024-10,210.06
TXN004317,2024-11-06,2133,Cortina,Casa e Cozinha,580.43,4,2024,11,6,Wednesday,4,2024-11,2321.72
TXN004318,2023-09-10,5956,Mouse,Eletrônicos,128.56,4,2023,9,10,Sunday,3,2023-09,514.24
TXN004319,2024-07-05,1525,Aventura,Livros,69.73,2,2024,7,5,Friday,3,2024-07,139.46
TXN004320,2024-09-22,1152,Mouse,Eletrônicos,1056.75,2,2024,9,22,Sunday,3,2024-09,2113.50
TXN004321,2024-11-20,4044,Fone De Ouvido,Eletrônicos,1182.26,5,2024,11,20,Wednesday,4,2024-11,5911.30
TXN004322,2024-11-02,1771,Jogo De Panelas,Casa e Cozinha,749.39,1,2024,11,2,Saturday,4,2024-11,749.39
TXN004324,2024-12-08,8517,Fone De Ouvido,Eletrônicos,988.49,5,2024,12,8,Sunday,4,2024-12,4942.45
TXN004325,2024-03-09,6138,Bola De Futebol,Esportes,490.56,2,2024,3,9,Saturday,1,2024-03,981.12
TXN004326,2024-01-31,4923,Halter,Esportes,571.56,1,2024,1,31,Wednesday,1,2024-01,571.56
TXN004327,2023-10-20,6559,Meias,Roupas,30.59,4,2023,10,20,Friday,4,2023-10,122.36
TXN004328,2024-02-11,6930,Data Science,Livros,147.64,5,2024,2,11,Sunday,1,2024-02,738.20
TXN004329,2024-10-10,7482,Toalha,Casa e Cozinha,78.04,4,2024,10,10,Thursday,4,2024-10,312.16
TXN004330,2023-07-30,9348,Luva De Boxe,Esportes,493.27,5,2023,7,30,Sunday,3,2023-07,2466.35
TXN004331,2024-08-25,9645,Tablet,Eletrônicos,596.65,5,2024,8,25,Sunday,3,2024-08,2983.25
TXN004332,2023-09-26,2113,Fone De Ouvido,Eletrônicos,307.75,4,2023,9,26,Tuesday,3,2023-09,1231.00
TXN004333,2024-12-20,7939,Aventura,Livros,74.38,4,2024,12,20,Friday,4,2024-12,297.52
TXN004334,2024-04-07,4582,Cama,Casa e Cozinha,518.73,2,2024,4,7,Sunday,2,2024-04,1037.46
TXN004335,2024-09-06,8428,Fone De Ouvido,Eletrônicos,792.86,1,2024,9,6,Friday,3,2024-09,792.86
TXN004337,2024-08-04,6038,Bola De Futebol,Esportes,369.69,1,2024,8,4,Sunday,3,2024-08,369.69
TXN004338,2023-07-19,6573,Meias,Roupas,453.15,2,2023,7,19,Wednesday,3,2023-07,906.30
TXN004339,2024-05-02,5092,Cama,Casa e Cozinha,312.74,3,2024,5,2,Thursday,2,2024-05,938.22
TXN004340,2024-06-30,2307,Ficção Científica,Livros,44.20,5,2024,6,30,Sunday,2,2024-06,221.00
TXN004341,2024-12-08,9005,Smartphone,Eletrônicos,913.03,4,2024,12,8,Sunday,4,2024-12,3652.12
TXN004342,2024-05-20,5119,Fone De Ouvido,Eletrônicos,144.31,5,2024,5,20,Monday,2,2024-05,721.55
TXN004343,2023-04-04,2654,Liquidificador,Casa e Cozinha,658.19,5,2023,4,4,Tuesday,2,2023-04,3290.95
TXN004344,2024-11-01,7201,Smartphone,Eletrônicos,1661.36,2,2024,11,1,Friday,4,2024-11,3322.72
TXN004345,2023-02-09,7572,Mochila,Esportes,363.10,1,2023,2,9,Thursday,1,2023-02,363.10
TXN004346,2024-02-18,2188,Fone De Ouvido,Eletrônicos,738.55,5,2024,2,18,Sunday,1,2024-02,3692.75
TXN004347,2023-02-10,2743,Autoajuda,Livros,122.97,2,2023,2,10,Friday,1,2023-02,245.94
TXN004349,2023-03-03,7252,Programação Em Python,Livros,126.50,1,2023,3,3,Friday,1,2023-03,126.50
TXN004350,2024-12-13,9883,Luva De Boxe,Esportes,388.09,5,2024,12,13,Friday,4,2024-12,1940.45
TXN004351,2023-04-13,2040,Mochila,Esportes,476.03,3,2023,4,13,Thursday,2,2023-04,1428.09
TXN004352,2024-05-07,5741,Teclado,Eletrônicos,1217.20,2,2024,5,7,Tuesday,2,2024-05,2434.40
TXN004353,2024-12-23,5741,Corda De Pular,Esportes,263.13,1,2024,12,23,Monday,4,2024-12,263.13
TXN004354,2023-05-19,4470,Liquidificador,Casa e Cozinha,766.78,5,2023,5,19,Friday,2,2023-05,3833.90
TXN004355,2024-07-22,6925,Romance,Livros,88.05,5,2024,7,22,Monday,3,2024-07,440.25
TXN004356,2024-04-15,9645,Autoajuda,Livros,96.69,1,2024,4,15,Monday,2,2024-04,96.69
TXN004357,2024-09-14,9669,Cafeteira,Casa e Cozinha,184.19,3,2024,9,14,Saturday,3,2024-09,552.57
TXN004358,2024-05-17,8062,Biografia,Livros,99.46,1,2024,5,17,Friday,2,2024-05,99.46
TXN004359,2023-09-02,9808,Smartphone,Eletrônicos,1164.63,4,2023,9,2,Saturday,3,2023-09,4658.52
TXN004360,2023-11-05,8428,Jogo De Panelas,Casa e Cozinha,156.02,3,2023,11,5,Sunday,4,2023-11,468.06
TXN004361,2023-06-23,5889,Calça Jeans,Roupas,48.60,1,2023,6,23,Friday,2,2023-06,48.60
TXN004362,2023-03-19,1053,Caixa De Som,Eletrônicos,1228.50,1,2023,3,19,Sunday,1,2023-03,1228.50
TXN004363,2024-02-25,2528,Boné,Roupas,386.57,5,2024,2,25,Sunday,1,2024-02,1932.85
TXN004364,2023-09-17,2104,Autoajuda,Livros,85.66,2,2023,9,17,Sunday,3,2023-09,171.32
TXN004365,2024-11-02,9320,Romance,Livros,45.61,1,2024,11,2,Saturday,4,2024-11,45.61
TXN004366,2024-10-10,3167,Aventura,Livros,104.98,1,2024,10,10,Thursday,4,2024-10,104.98
TXN004367,2024-12-25,8973,Corda De Pular,Esportes,71.06,3,2024,12,25,Wednesday,4,2024-12,213.18
TXN004368,2024-03-12,1887,Corda De Pular,Esportes,279.05,5,2024,3,12,Tuesday,1,2024-03,1395.25
TXN004369,2023-08-15,4527,Caixa De Som,Eletrônicos,368.57,3,2023,8,15,Tuesday,3,2023-08,1105.71
TXN004370,2024-03-19,7209,Biografia,Livros,39.90,3,2024,3,19,Tuesday,1,2024-03,119.70
TXN004371,2024-05-31,3705,Jaqueta,Roupas,117.10,1,2024,5,31,Friday,2,2024-05,117.10
TXN004372,2024-04-11,2084,Abajur,Casa e Cozinha,315.50,3,2024,4,11,Thursday,2,2024-04,946.50
TXN004373,2024-02-19,8744,Smartwatch,Eletrônicos,149.74,1,2024,2,19,Monday,1,2024-02,149.74
TXN004374,2024-05-02,1488,Fone De Ouvido,Eletrônicos,825.70,3,2024,5,2,Thursday,2,2024-05,2477.10
TXN004375,2023-04-24,9797,Mouse,Eletrônicos,1047.83,4,2023,4,24,Monday,2,2023-04,4191.32
TXN004376,2023-07-04,1009,Teclado,Eletrônicos,992.42,1,2023,7,4,Tuesday,3,2023-07,992.42
TXN004377,2023-01-06,1409,Abajur,Casa e Cozinha,312.40,1,2023,1,6,Friday,1,2023-01,312.40
TXN004378,2024-11-19,6038,Teclado,Eletrônicos,1686.34,2,2024,11,19,Tuesday,4,2024-11,3372.68
TXN004379,2023-01-08,5861,Talheres,Casa e Cozinha,124.81,1,2023,1,8,Sunday,1,2023-01,124.81
TXN004380,2023-05-05,2160,Jaqueta,Roupas,262.90,5,2023,5,5,Friday,2,2023-05,1314.50
TXN004381,2023-06-01,8019,Jaqueta,Roupas,49.78,5,2023,6,1,Thursday,2,2023-06,248.90
TXN004382,2023-10-12,5861,Autoajuda,Livros,24.61,3,2023,10,12,Thursday,4,2023-10,73.83
TXN004383,2024-09-12,5342,Smartphone,Eletrônicos,1169.04,1,2024,9,12,Thursday,3,2024-09,1169.04
TXN004384,2024-07-21,2832,Jogo De Panelas,Casa e Cozinha,457.15,1,2024,7,21,Sunday,3,2024-07,457.15
TXN004385,2024-12-22,7065,Tênis,Roupas,441.46,3,2024,12,22,Sunday,4,2024-12,1324.38
TXN004386,2023-07-18,8397,Talheres,Casa e Cozinha,450.72,5,2023,7,18,Tuesday,3,2023-07,2253.60
TXN004387,2024-08-29,3677,Mouse,Eletrônicos,1921.59,3,2024,8,29,Thursday,3,2024-08,5764.77
TXN004388,2024-05-16,4492,Teclado,Eletrônicos,144.95,1,2024,5,16,Thursday,2,2024-05,144.95
TXN004389,2023-05-11,8491,Fone De Ouvido,Eletrônicos,241.11,3,2023,5,11,Thursday,2,2023-05,723.33
TXN004390,2023-04-15,9727,Programação Em Python,Livros,20.95,5,2023,4,15,Saturday,2,2023-04,104.75
TXN004391,2023-12-07,3803,Luva De Boxe,Esportes,131.53,3,2023,12,7,Thursday,4,2023-12,394.59
TXN004392,2023-10-22,4111,Mochila,Esportes,336.23,3,2023,10,22,Sunday,4,2023-10,1008.69
TXN004393,2024-10-05,9751,Bola De Futebol,Esportes,396.20,5,2024,10,5,Saturday,4,2024-10,1981.00
TXN004394,2024-11-21,4492,Halter,Esportes,51.21,2,2024,11,21,Thursday,4,2024-11,102.42
TXN004395,2023-12-19,9320,Bola De Futebol,Esportes,568.93,2,2023,12,19,Tuesday,4,2023-12,1137.86
TXN004396,2024-04-20,9288,Luva De Boxe,Esportes,509.25,1,2024,4,20,Saturday,2,2024-04,509.25
TXN004397,2023-08-16,4502,Programação Em Python,Livros,55.04,4,2023,8,16,Wednesday,3,2023-08,220.16
TXN004398,2024-09-02,9900,Caixa De Som,Eletrônicos,200.52,5,2024,9,2,Monday,3,2024-09,1002.60
TXN004400,2024-12-15,1520,Corda De Pular,Esportes,97.99,1,2024,12,15,Sunday,4,2024-12,97.99
